0   1	|	1	23	3	0	9	0.08
0   2	|	10	196	22	0	26	0.17
0   3	|	2	23	8	0	13	0.09
0   4	|	4	60	11	2	6	0.17
0   5	|	1	44	7	1	10	0.05
0   6	|	0	0	0	1	0	0.00
0   7	|	1	27	6	0	18	0.04
0   8	|	0	11	2	1	9	0.00
0   9	|	1	10	7	25	22	0.02
0   10	|	1	83	13	6	13	0.03
0   12	|	1	13	5	12	13	0.03
0   13	|	2	61	18	15	33	0.03
0   14	|	2	2	0	1	3	0.33
0   15	|	0	21	8	5	12	0.00
0   16	|	0	0	0	1	0	0.00
0   17	|	0	1	1	0	0	0.00
0   18	|	0	0	1	0	0	0.00
0   22	|	0	7	9	9	34	0.00
0   23	|	0	14	2	10	20	0.00
0   24	|	0	0	1	2	5	0.00
0   28	|	0	3	0	2	1	0.00
0   29	|	0	0	1	1	2	0.00
0   30	|	0	3	2	1	7	0.00
0   32	|	0	3	2	0	2	0.00
0   33	|	1	3	2	0	2	0.20
0   34	|	0	9	2	1	15	0.00
0   35	|	0	16	1	2	6	0.00
0   36	|	0	8	6	11	8	0.00
0   37	|	1	69	9	3	20	0.03
0   38	|	0	1	0	0	1	0.00
0   39	|	0	0	1	0	0	0.00
0   40	|	2	11	12	18	28	0.03
0   41	|	1	30	11	44	52	0.01
0   43	|	0	2	0	1	0	0.00
0   44	|	0	0	1	0	0	0.00
0   52	|	0	7	1	1	9	0.00
0   53	|	0	6	1	3	2	0.00

1   1	|	5	31	5	0	5	0.33
1   2	|	9	260	38	0	33	0.11
1   3	|	2	44	6	2	18	0.07
1   4	|	3	83	18	0	11	0.09
1   5	|	1	72	10	5	15	0.03
1   6	|	0	1	0	0	1	0.00
1   7	|	2	41	14	3	33	0.04
1   8	|	0	19	1	0	12	0.00
1   9	|	0	18	11	46	34	0.00
1   10	|	9	130	17	5	23	0.17
1   12	|	1	28	9	11	39	0.02
1   13	|	1	100	24	20	71	0.01
1   14	|	0	3	1	3	5	0.00
1   15	|	2	47	9	2	28	0.05
1   16	|	0	1	0	0	0	 - 
1   17	|	0	0	1	0	1	0.00
1   18	|	0	1	0	1	4	0.00
1   22	|	0	4	7	20	38	0.00
1   23	|	1	27	5	7	34	0.02
1   24	|	0	1	0	0	3	0.00
1   28	|	0	6	4	2	9	0.00
1   29	|	0	0	1	1	0	0.00
1   30	|	0	3	0	3	9	0.00
1   32	|	0	6	2	1	4	0.00
1   33	|	0	9	1	0	4	0.00
1   34	|	1	10	7	3	19	0.03
1   35	|	0	23	6	0	13	0.00
1   36	|	0	9	4	10	27	0.00
1   37	|	8	78	13	3	17	0.20
1   38	|	0	0	1	0	3	0.00
1   39	|	0	2	1	1	2	0.00
1   40	|	1	22	27	25	54	0.01
1   41	|	0	48	23	30	95	0.00
1   43	|	0	1	1	2	5	0.00
1   52	|	1	13	3	3	12	0.05
1   53	|	0	5	2	3	8	0.00

10   1	|	37	844	113	1	124	0.13
10   2	|	3	88	8	0	13	0.13
10   3	|	74	1498	198	16	262	0.13
10   4	|	2	56	7	0	10	0.11
10   5	|	4	20	3	1	9	0.24
10   6	|	4	37	6	0	7	0.24
10   7	|	29	592	91	6	163	0.10
10   8	|	3	30	7	0	7	0.18
10   9	|	17	457	66	30	120	0.07
10   10	|	0	18	3	3	6	0.00
10   11	|	1	49	5	0	10	0.06
10   12	|	14	394	86	32	144	0.05
10   13	|	5	136	32	23	123	0.03
10   14	|	2	106	13	7	37	0.03
10   15	|	4	38	9	10	42	0.06
10   16	|	0	10	0	2	3	0.00
10   17	|	0	7	1	0	0	0.00
10   18	|	0	17	1	1	13	0.00
10   22	|	10	101	41	38	167	0.04
10   23	|	4	79	57	60	225	0.01
10   24	|	4	50	20	33	69	0.03
10   28	|	1	5	2	2	11	0.06
10   29	|	0	1	0	0	2	0.00
10   30	|	0	10	6	5	22	0.00
10   32	|	10	136	25	1	34	0.14
10   33	|	0	15	8	1	9	0.00
10   34	|	22	447	61	7	139	0.10
10   35	|	3	65	8	2	19	0.09
10   36	|	10	295	66	24	118	0.05
10   37	|	7	109	16	17	54	0.07
10   38	|	0	40	8	1	7	0.00
10   39	|	1	36	2	2	7	0.08
10   40	|	17	257	62	24	125	0.07
10   41	|	48	817	162	80	463	0.06
10   42	|	10	135	58	14	118	0.05
10   43	|	2	58	22	3	35	0.03
10   44	|	2	28	2	0	7	0.18
10   48	|	4	70	56	34	174	0.01
10   49	|	1	10	7	3	23	0.03
10   50	|	0	2	1	3	11	0.00
10   52	|	0	22	11	23	78	0.00
10   53	|	3	40	25	37	162	0.01

11   1	|	63	1542	224	0	226	0.12
11   2	|	5	126	22	1	24	0.10
11   3	|	120	2696	415	25	616	0.10
11   4	|	3	65	10	1	20	0.09
11   5	|	1	36	8	1	32	0.02
11   6	|	3	70	15	1	6	0.12
11   7	|	50	1171	228	25	406	0.07
11   8	|	1	35	11	0	15	0.04
11   9	|	54	963	174	43	302	0.09
11   10	|	1	16	9	5	22	0.03
11   11	|	3	92	13	0	9	0.12
11   12	|	27	792	142	52	514	0.04
11   13	|	11	229	71	37	362	0.02
11   14	|	10	183	29	11	106	0.06
11   15	|	6	102	34	17	177	0.03
11   16	|	0	14	0	0	4	0.00
11   17	|	2	11	1	0	2	0.40
11   18	|	1	35	8	6	61	0.01
11   22	|	9	214	138	89	977	0.01
11   23	|	15	161	151	108	1451	0.01
11   24	|	8	140	71	53	454	0.01
11   28	|	1	12	0	5	38	0.02
11   29	|	0	6	1	2	21	0.00
11   30	|	0	19	7	9	75	0.00
11   32	|	10	249	42	7	138	0.05
11   33	|	1	36	3	0	13	0.06
11   34	|	41	900	154	16	428	0.06
11   35	|	10	90	26	5	100	0.07
11   36	|	35	576	123	50	376	0.06
11   37	|	10	186	53	18	256	0.03
11   38	|	3	67	7	1	18	0.10
11   39	|	2	48	7	5	47	0.03
11   40	|	17	531	125	35	523	0.02
11   41	|	80	1691	444	124	1504	0.04
11   42	|	18	288	111	32	778	0.02
11   43	|	10	105	26	7	170	0.05
11   44	|	2	68	14	1	53	0.03
11   48	|	20	179	130	91	1444	0.01
11   49	|	1	7	15	16	222	0.00
11   50	|	0	5	11	7	80	0.00
11   52	|	2	37	37	33	393	0.00
11   53	|	8	117	114	60	1009	0.01

12   1	|	43	1158	166	6	180	0.11
12   2	|	2	91	10	0	10	0.09
12   3	|	106	2027	285	34	381	0.13
12   4	|	1	56	6	2	11	0.05
12   5	|	2	20	4	5	14	0.08
12   6	|	4	37	7	1	9	0.19
12   7	|	54	812	153	17	323	0.10
12   8	|	1	17	6	1	18	0.04
12   9	|	30	663	118	32	197	0.08
12   10	|	0	12	2	5	18	0.00
12   11	|	2	69	10	0	3	0.13
12   12	|	26	497	103	50	406	0.04
