Fit 12
peak	1.4	1.6	1.9
muL	0.02	0.2	0.55
muPeak	0.7	0.9	1.1
muR	0	0.02	-1
nuL	0.8	1.4	2.4
nuR	0.8	1.4	1.8
bo1	-0.03	0.04	0.12
bs1	-0.15	-0.03	0.06
bc1	-0.03	0.01	0.06
sl1	0.08	0.11	0.14
sh1	0.01	0.03	0.05
bo2	-0.16	0.05	0.25
bs2	-0.15	0.1	0.35
bc2	-0.16	-0.06	0.04
sl2	0.23	0.35	0.46
sh2	0.01	0.07	0.15
fl	0.8	0.9	1
fh	0.7	0.8	1
bfrac	0.003	0.008	0.016
bmean	-0.1	0.2	0.8
bsigr	1	10	15
bsigl	0.3	0.6	1.1
bpow	0.2	1.2	2.2
bsigpow	1	5	10
