Fit 29
peak	1.4	1.6	1.9
muL	0.9	1.1	1.3
muPeak	0.4	0.5	0.7
muR	0	0.02	-1
nuL	0	6	-1
nuR	0	1.5	-1
bo1	-0.07	0.04	0.18
bs1	-0.2	0	0.18
bc1	-0.06	-0.01	0.06
sl1	0.09	0.12	0.16
sh1	0	0.01	-1
bo2	-0.2	0.3	0.9
bs2	-1.2	-0.5	0.4
bc2	-0.1	0.2	0.5
sl2	0.2	0.4	0.6
sh2	0.04	0.14	0.28
fl	0.5	0.7	1
fh	0	1	-1
bfrac	0.01	0.05	0.13
bmean	-0.5	0.2	1.2
bsigr	2.5	10	20
bsigl	0.5	0.9	1.6
bpow	1	2.7	5
bsigpow	1	5	10
