0   1	|	0	1	0	0	0	1
0   2	|	0	1	0	0	0	1
0   4	|	0	0	0	0	0	2
0   7	|	0	0	0	0	0	3
0   8	|	0	1	0	0	0	0
0   9	|	0	1	0	0	0	0
0   13	|	0	3	0	0	0	4
0   14	|	0	0	0	0	0	1
0   33	|	0	0	0	0	0	1
0   34	|	0	1	0	0	0	0
0   37	|	0	0	0	0	0	1
0   40	|	0	0	0	0	0	1
0   41	|	1	0	0	0	0	0

1   1	|	1	0	0	0	0	0
1   2	|	1	0	0	0	0	1
1   7	|	0	0	0	0	0	2
1   8	|	0	2	0	0	0	0
1   9	|	0	0	0	0	0	1
1   10	|	1	1	0	0	0	2
1   12	|	2	0	0	0	0	2
1   13	|	0	1	0	0	0	1
1   15	|	0	0	0	0	0	2
1   28	|	0	0	0	0	0	1
1   32	|	0	0	0	0	0	1
1   36	|	0	0	0	0	0	3
1   37	|	0	0	0	0	0	2
1   40	|	0	2	0	0	0	2
1   41	|	0	1	0	0	0	5
1   43	|	0	1	0	0	0	0
1   53	|	0	0	0	0	0	1

10   1	|	3	1	3	3	0	0
10   3	|	6	2	1	4	0	5
10   4	|	1	0	0	0	0	0
10   7	|	1	3	1	0	0	3
10   9	|	3	2	0	0	0	1
10   11	|	0	0	0	1	0	0
10   12	|	0	1	1	2	0	2
10   13	|	1	4	0	0	0	2
10   14	|	0	0	0	1	2	0
10   22	|	0	0	1	1	0	1
10   23	|	0	1	0	1	0	3
10   30	|	0	0	0	1	0	1
10   32	|	0	1	0	0	0	1
10   33	|	0	1	0	0	0	0
10   34	|	1	4	0	0	0	4
10   35	|	1	0	0	0	0	0
10   36	|	0	4	0	1	0	0
10   37	|	1	2	0	0	0	0
10   39	|	0	0	0	0	0	1
10   40	|	0	1	0	1	0	3
10   41	|	4	3	0	3	2	4
10   42	|	0	1	1	0	0	2
10   44	|	1	0	0	0	0	0
10   48	|	1	0	0	0	0	0
10   52	|	0	0	3	0	0	0
10   53	|	0	2	0	1	1	2

11   1	|	5	0	3	0	0	2
11   2	|	0	0	1	0	0	1
11   3	|	9	2	1	5	1	4
11   4	|	0	0	0	0	1	0
11   7	|	4	6	2	3	1	3
11   8	|	0	1	0	0	0	0
11   9	|	1	4	0	2	0	8
11   12	|	1	2	3	2	0	2
11   13	|	0	2	1	0	1	0
11   14	|	1	0	1	0	0	2
11   15	|	1	0	2	1	0	0
11   16	|	0	0	0	0	1	0
11   18	|	0	0	0	1	0	1
11   22	|	1	3	2	3	0	3
11   23	|	3	1	2	1	0	3
11   24	|	0	2	1	0	0	2
11   30	|	0	0	0	0	0	1
11   32	|	2	2	0	0	0	3
11   34	|	0	3	4	2	3	3
11   35	|	0	0	0	2	0	1
11   36	|	2	2	0	2	0	3
11   37	|	2	1	0	0	0	3
11   40	|	0	2	1	1	3	2
11   41	|	4	5	5	2	4	11
11   42	|	0	8	4	2	1	2
